#===========================================================
#Electricity production in the European Union by source
#
#Source:
#[1] Yearly electricity data
#
#    EMBER
#    https://ember-energy.org/data/yearly-electricity-data/
#    (Accessed on 11 March 2025)
#
#Available under CC-BY-4.0
#https://ember-energy.org/creative-commons/
#https://creativecommons.org/licenses/by/4.0/deed.en
#
#Values are in TWh/Year
#===========================================================
Country,Year,Source,Value
Portugal,2012,Solar,0.39
Portugal,2012,Wind,10.26
Portugal,2013,Bioenergy,3.05
Portugal,2013,Coal,11.84
Portugal,2013,Gas,7.23
Portugal,2013,Hydro,13.73
Portugal,2013,Nuclear,0.0
Portugal,2013,Other Fossil,1.81
Portugal,2013,Other Renewables,0.2
Portugal,2013,Solar,0.48
Portugal,2013,Wind,12.01
Portugal,2014,Bioenergy,3.05
Portugal,2014,Coal,11.95
Portugal,2014,Gas,6.83
Portugal,2014,Hydro,15.57
Portugal,2014,Nuclear,0.0
Portugal,2014,Other Fossil,1.45
Portugal,2014,Other Renewables,0.21
Portugal,2014,Solar,0.63
Portugal,2014,Wind,12.11
Portugal,2015,Bioenergy,3.1
Portugal,2015,Coal,14.73
Portugal,2015,Gas,10.56
Portugal,2015,Hydro,8.66
Portugal,2015,Nuclear,0.0
Portugal,2015,Other Fossil,1.49
Portugal,2015,Other Renewables,0.2
Portugal,2015,Solar,0.8
Portugal,2015,Wind,11.6
Portugal,2016,Bioenergy,3.07
Portugal,2016,Coal,12.63
Portugal,2016,Gas,12.58
Portugal,2016,Hydro,15.72
Portugal,2016,Nuclear,0.0
Portugal,2016,Other Fossil,1.54
Portugal,2016,Other Renewables,0.17
Portugal,2016,Solar,0.87
Portugal,2016,Wind,12.47
Portugal,2017,Bioenergy,3.22
Portugal,2017,Coal,14.67
Portugal,2017,Gas,18.89
Portugal,2017,Hydro,5.9
Portugal,2017,Nuclear,0.0
Portugal,2017,Other Fossil,1.45
Portugal,2017,Other Renewables,0.22
Portugal,2017,Solar,0.99
Portugal,2017,Wind,12.25
Portugal,2018,Bioenergy,3.16
Portugal,2018,Coal,12.01
Portugal,2018,Gas,15.61
Portugal,2018,Hydro,12.39
Portugal,2018,Nuclear,0.0
Portugal,2018,Other Fossil,1.32
Portugal,2018,Other Renewables,0.23
Portugal,2018,Solar,1.01
Portugal,2018,Wind,12.62
Portugal,2019,Bioenergy,3.36
Portugal,2019,Coal,5.53
Portugal,2019,Gas,17.26
Portugal,2019,Hydro,8.82
Portugal,2019,Nuclear,0.0
Portugal,2019,Other Fossil,1.4
Portugal,2019,Other Renewables,0.22
Portugal,2019,Solar,1.34
Portugal,2019,Wind,13.67
Portugal,2020,Bioenergy,3.79
Portugal,2020,Coal,2.36
Portugal,2020,Gas,17.6
Portugal,2020,Hydro,12.08
Portugal,2020,Nuclear,0.0
Portugal,2020,Other Fossil,1.32
Portugal,2020,Other Renewables,0.22
Portugal,2020,Solar,1.72
Portugal,2020,Wind,12.3
Portugal,2021,Bioenergy,4.0
Portugal,2021,Coal,0.8
Portugal,2021,Gas,15.57
Portugal,2021,Hydro,11.91
Portugal,2021,Nuclear,0.0
Portugal,2021,Other Fossil,1.31
Portugal,2021,Other Renewables,0.18
Portugal,2021,Solar,2.24
Portugal,2021,Wind,13.21
Portugal,2022,Bioenergy,4.11
Portugal,2022,Coal,0.0
Portugal,2022,Gas,17.39
Portugal,2022,Hydro,6.54
Portugal,2022,Nuclear,0.0
Portugal,2022,Other Fossil,1.33
Portugal,2022,Other Renewables,0.19
Portugal,2022,Solar,3.52
Portugal,2022,Wind,13.25
Portugal,2023,Bioenergy,3.8
Portugal,2023,Coal,0.0
Portugal,2023,Gas,10.42
Portugal,2023,Hydro,12.04
Portugal,2023,Nuclear,0.0
Portugal,2023,Other Fossil,1.36
Portugal,2023,Other Renewables,0.21
Portugal,2023,Solar,5.16
Portugal,2023,Wind,13.2
Portugal,2024,Bioenergy,3.97
Portugal,2024,Coal,0.0
Portugal,2024,Gas,5.45
Portugal,2024,Hydro,14.17
Portugal,2024,Nuclear,0.0
Portugal,2024,Other Fossil,1.41
Portugal,2024,Other Renewables,0.21
Portugal,2024,Solar,6.71
Portugal,2024,Wind,14.38
Romania,2000,Bioenergy,0.0
Romania,2000,Coal,18.92
Romania,2000,Gas,9.0
Romania,2000,Hydro,14.78
Romania,2000,Nuclear,5.46
Romania,2000,Other Fossil,3.4
Romania,2000,Other Renewables,0.0
Romania,2000,Solar,0.0
Romania,2001,Bioenergy,0.0
Romania,2001,Coal,19.7
Romania,2001,Gas,8.07
Romania,2001,Hydro,14.92
Romania,2001,Nuclear,5.45
Romania,2001,Other Fossil,5.41
Romania,2001,Other Renewables,0.0
Romania,2001,Solar,0.0
Romania,2002,Bioenergy,0.0
Romania,2002,Coal,20.31
Romania,2002,Gas,8.97
Romania,2002,Hydro,16.05
Romania,2002,Nuclear,5.51
Romania,2002,Other Fossil,3.58
Romania,2002,Other Renewables,0.0
Romania,2002,Solar,0.0
Romania,2003,Bioenergy,0.0
Romania,2003,Coal,23.34
Romania,2003,Gas,9.7
Romania,2003,Hydro,13.26
Romania,2003,Nuclear,4.91
Romania,2003,Other Fossil,3.63
Romania,2003,Other Renewables,0.0
Romania,2003,Solar,0.0
Romania,2004,Bioenergy,0.0
Romania,2004,Coal,21.48
Romania,2004,Gas,10.46
Romania,2004,Hydro,16.51
Romania,2004,Nuclear,5.55
Romania,2004,Other Fossil,2.47
Romania,2004,Other Renewables,0.0
Romania,2004,Solar,0.0
Romania,2005,Bioenergy,0.01
Romania,2005,Coal,21.91
Romania,2005,Gas,9.61
Romania,2005,Hydro,20.21
Romania,2005,Nuclear,5.55
Romania,2005,Other Fossil,2.04
Romania,2005,Other Renewables,0.0
Romania,2005,Solar,0.0
Romania,2005,Wind,0.0
Romania,2006,Bioenergy,0.0
Romania,2006,Coal,25.15
Romania,2006,Gas,11.83
Romania,2006,Hydro,18.36
Romania,2006,Nuclear,5.63
Romania,2006,Other Fossil,1.59
Romania,2006,Other Renewables,0.0
Romania,2006,Solar,0.0
Romania,2006,Wind,0.0
Romania,2007,Bioenergy,0.04
Romania,2007,Coal,25.1
Romania,2007,Gas,11.56
Romania,2007,Hydro,15.97
Romania,2007,Nuclear,7.71
Romania,2007,Other Fossil,1.18
Romania,2007,Other Renewables,0.0
Romania,2007,Solar,0.0
Romania,2007,Wind,0.0
Romania,2008,Bioenergy,0.02
Romania,2008,Coal,25.82
Romania,2008,Gas,9.92
Romania,2008,Hydro,17.2
Romania,2008,Nuclear,11.23
Romania,2008,Other Fossil,0.67
Romania,2008,Other Renewables,0.0
Romania,2008,Solar,0.0
Romania,2008,Wind,0.0
Romania,2009,Bioenergy,0.01
Romania,2009,Coal,21.74
Romania,2009,Gas,7.63
Romania,2009,Hydro,15.53
Romania,2009,Nuclear,11.75
Romania,2009,Other Fossil,0.92
Romania,2009,Other Renewables,0.0
Romania,2009,Solar,0.0
Romania,2009,Wind,0.01
Romania,2010,Bioenergy,0.11
Romania,2010,Coal,20.68
Romania,2010,Gas,7.26
Romania,2010,Hydro,19.88
Romania,2010,Nuclear,11.62
Romania,2010,Other Fossil,0.56
Romania,2010,Other Renewables,0.0
Romania,2010,Solar,0.0
Romania,2010,Wind,0.31
Romania,2011,Bioenergy,0.2
Romania,2011,Coal,24.78
Romania,2011,Gas,8.36
Romania,2011,Hydro,14.73
Romania,2011,Nuclear,11.75
Romania,2011,Other Fossil,0.59
Romania,2011,Other Renewables,0.0
Romania,2011,Solar,0.0
Romania,2011,Wind,1.39
Romania,2012,Bioenergy,0.21
Romania,2012,Coal,22.9
Romania,2012,Gas,8.72
Romania,2012,Hydro,12.07
Romania,2012,Nuclear,11.47
Romania,2012,Other Fossil,0.52
Romania,2012,Other Renewables,0.0
Romania,2012,Solar,0.01
Romania,2012,Wind,2.64
Romania,2013,Bioenergy,0.25
Romania,2013,Coal,16.94
Romania,2013,Gas,9.26
Romania,2013,Hydro,14.96
Romania,2013,Nuclear,11.62
Romania,2013,Other Fossil,0.22
Romania,2013,Other Renewables,0.0
Romania,2013,Solar,0.42
Romania,2013,Wind,4.52
Romania,2014,Bioenergy,0.5
Romania,2014,Coal,17.76
Romania,2014,Gas,8.1
Romania,2014,Hydro,18.8
Romania,2014,Nuclear,11.68
Romania,2014,Other Fossil,0.26
Romania,2014,Other Renewables,0.0
Romania,2014,Solar,1.62
Romania,2014,Wind,6.2
Romania,2015,Bioenergy,0.52
Romania,2015,Coal,18.13
Romania,2015,Gas,9.39
Romania,2015,Hydro,16.63
Romania,2015,Nuclear,11.64
Romania,2015,Other Fossil,0.31
Romania,2015,Other Renewables,0.0
Romania,2015,Solar,1.98
Romania,2015,Wind,7.06
Romania,2016,Bioenergy,0.53
Romania,2016,Coal,15.88
Romania,2016,Gas,9.65
Romania,2016,Hydro,18.03
Romania,2016,Nuclear,11.29
Romania,2016,Other Fossil,0.43
Romania,2016,Other Renewables,0.0
Romania,2016,Solar,1.82
Romania,2016,Wind,6.59
Romania,2017,Bioenergy,0.53
Romania,2017,Coal,16.78
Romania,2017,Gas,10.66
Romania,2017,Hydro,14.49
Romania,2017,Nuclear,11.51
Romania,2017,Other Fossil,0.3
Romania,2017,Other Renewables,0.0
Romania,2017,Solar,1.86
Romania,2017,Wind,7.41
Romania,2018,Bioenergy,0.44
Romania,2018,Coal,15.65
Romania,2018,Gas,10.52
Romania,2018,Hydro,17.66
Romania,2018,Nuclear,11.38
Romania,2018,Other Fossil,0.33
Romania,2018,Other Renewables,0.0
Romania,2018,Solar,1.77
Romania,2018,Wind,6.32
Romania,2019,Bioenergy,0.5
Romania,2019,Coal,13.61
Romania,2019,Gas,8.95
Romania,2019,Hydro,15.58
Romania,2019,Nuclear,11.28
Romania,2019,Other Fossil,0.29
Romania,2019,Other Renewables,0.0
Romania,2019,Solar,1.78
Romania,2019,Wind,6.77
Romania,2020,Bioenergy,0.55
Romania,2020,Coal,9.36
Romania,2020,Gas,9.46
Romania,2020,Hydro,15.38
Romania,2020,Nuclear,11.47
Romania,2020,Other Fossil,0.31
Romania,2020,Other Renewables,0.0
Romania,2020,Solar,1.73
Romania,2020,Wind,6.95
Romania,2021,Bioenergy,0.65
Romania,2021,Coal,10.69
Romania,2021,Gas,9.91
Romania,2021,Hydro,17.41
Romania,2021,Nuclear,11.28
Romania,2021,Other Fossil,0.34
Romania,2021,Other Renewables,0.0
Romania,2021,Solar,1.7
Romania,2021,Wind,6.58
Romania,2022,Bioenergy,0.65
Romania,2022,Coal,10.37
Romania,2022,Gas,9.33
Romania,2022,Hydro,13.98
Romania,2022,Nuclear,11.09
Romania,2022,Other Fossil,0.33
Romania,2022,Other Renewables,0.0
Romania,2022,Solar,1.99
Romania,2022,Wind,7.0
Romania,2023,Bioenergy,0.44
Romania,2023,Coal,8.06
Romania,2023,Gas,9.15
Romania,2023,Hydro,18.14
Romania,2023,Nuclear,11.19
Romania,2023,Other Fossil,0.19
Romania,2023,Other Renewables,0.0
Romania,2023,Solar,2.23
Romania,2023,Wind,7.55
Romania,2024,Bioenergy,0.51
Romania,2024,Coal,6.86
Romania,2024,Gas,9.84
Romania,2024,Hydro,14.05
Romania,2024,Nuclear,10.78
Romania,2024,Other Fossil,0.19
Romania,2024,Other Renewables,0.0
Romania,2024,Solar,4.2
Romania,2024,Wind,6.43
Slovakia,2000,Bioenergy,0.0
Slovakia,2000,Coal,5.58
Slovakia,2000,Gas,3.34
Slovakia,2000,Hydro,4.61
Slovakia,2000,Nuclear,16.49
Slovakia,2000,Other Fossil,0.76
Slovakia,2000,Other Renewables,0.0
Slovakia,2000,Solar,0.0
Slovakia,2001,Bioenergy,0.15
Slovakia,2001,Coal,5.82
Slovakia,2001,Gas,2.7
Slovakia,2001,Hydro,4.93
Slovakia,2001,Nuclear,17.1
Slovakia,2001,Other Fossil,1.12
Slovakia,2001,Other Renewables,0.0
Slovakia,2001,Solar,0.0
Slovakia,2002,Bioenergy,0.15
Slovakia,2002,Coal,5.15
Slovakia,2002,Gas,2.51
Slovakia,2002,Hydro,5.27
Slovakia,2002,Nuclear,17.95
Slovakia,2002,Other Fossil,1.15
Slovakia,2002,Other Renewables,0.0
Slovakia,2002,Solar,0.0
Slovakia,2003,Bioenergy,0.1
Slovakia,2003,Coal,5.96
Slovakia,2003,Gas,2.4
Slovakia,2003,Hydro,3.48
Slovakia,2003,Nuclear,17.86
Slovakia,2003,Other Fossil,1.18
Slovakia,2003,Other Renewables,0.0
Slovakia,2003,Solar,0.0
Slovakia,2003,Wind,0.0
Slovakia,2004,Bioenergy,0.02
Slovakia,2004,Coal,5.68
Slovakia,2004,Gas,2.42
Slovakia,2004,Hydro,4.1
Slovakia,2004,Nuclear,17.03
Slovakia,2004,Other Fossil,1.2
Slovakia,2004,Other Renewables,0.0
Slovakia,2004,Solar,0.0
Slovakia,2004,Wind,0.01
Slovakia,2005,Bioenergy,0.03
Slovakia,2005,Coal,5.54
Slovakia,2005,Gas,2.18
Slovakia,2005,Hydro,4.64
Slovakia,2005,Nuclear,17.73
Slovakia,2005,Other Fossil,1.21
Slovakia,2005,Other Renewables,0.0
Slovakia,2005,Solar,0.0
Slovakia,2005,Wind,0.01
Slovakia,2006,Bioenergy,0.4
Slovakia,2006,Coal,5.31
Slovakia,2006,Gas,1.91
Slovakia,2006,Hydro,4.4
Slovakia,2006,Nuclear,18.01
Slovakia,2006,Other Fossil,1.21
Slovakia,2006,Other Renewables,0.0
Slovakia,2006,Solar,0.0
Slovakia,2006,Wind,0.01
Slovakia,2007,Bioenergy,0.47
Slovakia,2007,Coal,4.8
Slovakia,2007,Gas,1.62
Slovakia,2007,Hydro,4.45
Slovakia,2007,Nuclear,15.33
Slovakia,2007,Other Fossil,1.17
Slovakia,2007,Other Renewables,0.0
Slovakia,2007,Solar,0.0
Slovakia,2007,Wind,0.01
Slovakia,2008,Bioenergy,0.52
Slovakia,2008,Coal,4.67
Slovakia,2008,Gas,1.61
Slovakia,2008,Hydro,4.04
Slovakia,2008,Nuclear,16.7
Slovakia,2008,Other Fossil,1.15
Slovakia,2008,Other Renewables,0.0
Slovakia,2008,Solar,0.0
Slovakia,2008,Wind,0.01
Slovakia,2009,Bioenergy,0.54
Slovakia,2009,Coal,3.86
Slovakia,2009,Gas,1.97
Slovakia,2009,Hydro,4.37
Slovakia,2009,Nuclear,14.08
Slovakia,2009,Other Fossil,1.1
Slovakia,2009,Other Renewables,0.0
Slovakia,2009,Solar,0.0
Slovakia,2009,Wind,0.01
Slovakia,2010,Bioenergy,0.66
Slovakia,2010,Coal,3.56
Slovakia,2010,Gas,2.21
Slovakia,2010,Hydro,5.26
Slovakia,2010,Nuclear,14.57
Slovakia,2010,Other Fossil,1.17
Slovakia,2010,Other Renewables,0.0
Slovakia,2010,Solar,0.02
Slovakia,2010,Wind,0.01
Slovakia,2011,Bioenergy,0.82
Slovakia,2011,Coal,3.55
Slovakia,2011,Gas,3.15
Slovakia,2011,Hydro,3.78
Slovakia,2011,Nuclear,15.41
Slovakia,2011,Other Fossil,1.17
Slovakia,2011,Other Renewables,0.0
Slovakia,2011,Solar,0.4
Slovakia,2011,Wind,0.0
Slovakia,2012,Bioenergy,0.94
Slovakia,2012,Coal,3.41
Slovakia,2012,Gas,2.85
Slovakia,2012,Hydro,4.1
Slovakia,2012,Nuclear,15.49
Slovakia,2012,Other Fossil,1.08
Slovakia,2012,Other Renewables,0.0
Slovakia,2012,Solar,0.42
Slovakia,2012,Wind,0.01
Slovakia,2013,Bioenergy,0.91
Slovakia,2013,Coal,3.07
Slovakia,2013,Gas,2.39
Slovakia,2013,Hydro,4.85
Slovakia,2013,Nuclear,15.72
Slovakia,2013,Other Fossil,0.96
Slovakia,2013,Other Renewables,0.0
Slovakia,2013,Solar,0.59
Slovakia,2013,Wind,0.01
Slovakia,2014,Bioenergy,1.42
Slovakia,2014,Coal,2.87
Slovakia,2014,Gas,1.62
Slovakia,2014,Hydro,4.21
Slovakia,2014,Nuclear,15.5
Slovakia,2014,Other Fossil,0.9
Slovakia,2014,Other Renewables,0.0
Slovakia,2014,Solar,0.6
Slovakia,2014,Wind,0.01
Slovakia,2015,Bioenergy,1.66
Slovakia,2015,Coal,2.83
Slovakia,2015,Gas,1.6
Slovakia,2015,Hydro,3.87
Slovakia,2015,Nuclear,15.15
Slovakia,2015,Other Fossil,0.99
Slovakia,2015,Other Renewables,0.0
Slovakia,2015,Solar,0.51
Slovakia,2015,Wind,0.01
Slovakia,2016,Bioenergy,1.73
Slovakia,2016,Coal,2.8
Slovakia,2016,Gas,1.52
Slovakia,2016,Hydro,4.36
Slovakia,2016,Nuclear,14.77
Slovakia,2016,Other Fossil,1.08
Slovakia,2016,Other Renewables,0.0
Slovakia,2016,Solar,0.53
Slovakia,2016,Wind,0.01
Slovakia,2017,Bioenergy,1.7
Slovakia,2017,Coal,2.99
Slovakia,2017,Gas,1.67
Slovakia,2017,Hydro,4.32
Slovakia,2017,Nuclear,15.08
Slovakia,2017,Other Fossil,1.14
Slovakia,2017,Other Renewables,0.0
Slovakia,2017,Solar,0.51
Slovakia,2017,Wind,0.01
Slovakia,2018,Bioenergy,1.63
Slovakia,2018,Coal,3.01
Slovakia,2018,Gas,1.86
Slovakia,2018,Hydro,3.59
Slovakia,2018,Nuclear,14.84
Slovakia,2018,Other Fossil,1.14
Slovakia,2018,Other Renewables,0.0
Slovakia,2018,Solar,0.58
Slovakia,2018,Wind,0.01
Slovakia,2019,Bioenergy,1.69
Slovakia,2019,Coal,2.34
Slovakia,2019,Gas,3.07
Slovakia,2019,Hydro,4.36
Slovakia,2019,Nuclear,15.28
Slovakia,2019,Other Fossil,0.87
Slovakia,2019,Other Renewables,0.0
Slovakia,2019,Solar,0.59
Slovakia,2019,Wind,0.01
Slovakia,2020,Bioenergy,1.67
Slovakia,2020,Coal,1.86
Slovakia,2020,Gas,3.57
Slovakia,2020,Hydro,4.52
Slovakia,2020,Nuclear,15.44
Slovakia,2020,Other Fossil,0.79
Slovakia,2020,Other Renewables,0.0
Slovakia,2020,Solar,0.66
Slovakia,2020,Wind,0.0
Slovakia,2021,Bioenergy,1.84
Slovakia,2021,Coal,1.7
Slovakia,2021,Gas,4.37
Slovakia,2021,Hydro,4.26
Slovakia,2021,Nuclear,15.73
Slovakia,2021,Other Fossil,1.13
Slovakia,2021,Other Renewables,0.0
Slovakia,2021,Solar,0.67
Slovakia,2021,Wind,0.0
Slovakia,2022,Bioenergy,1.49
Slovakia,2022,Coal,1.62
Slovakia,2022,Gas,2.1
Slovakia,2022,Hydro,3.68
Slovakia,2022,Nuclear,15.92
Slovakia,2022,Other Fossil,1.08
Slovakia,2022,Other Renewables,0.0
Slovakia,2022,Solar,0.65
Slovakia,2022,Wind,0.0
Slovakia,2023,Bioenergy,1.41
Slovakia,2023,Coal,1.22
Slovakia,2023,Gas,2.28
Slovakia,2023,Hydro,4.69
Slovakia,2023,Nuclear,18.33
Slovakia,2023,Other Fossil,0.99
Slovakia,2023,Other Renewables,0.0
Slovakia,2023,Solar,0.61
Slovakia,2023,Wind,0.0
Slovakia,2024,Bioenergy,1.49
Slovakia,2024,Coal,0.53
Slovakia,2024,Gas,2.68
Slovakia,2024,Hydro,4.81
Slovakia,2024,Nuclear,18.2
Slovakia,2024,Other Fossil,0.88
Slovakia,2024,Other Renewables,0.05
Slovakia,2024,Solar,0.68
Slovakia,2024,Wind,0.0
Slovenia,2000,Bioenergy,0.07
Slovenia,2000,Coal,4.61
Slovenia,2000,Gas,0.29
Slovenia,2000,Hydro,3.83
Slovenia,2000,Nuclear,4.76
Slovenia,2000,Other Fossil,0.05
Slovenia,2000,Other Renewables,0.0
Slovenia,2000,Solar,0.0
Slovenia,2001,Bioenergy,0.07
Slovenia,2001,Coal,4.92
Slovenia,2001,Gas,0.3
Slovenia,2001,Hydro,3.8
Slovenia,2001,Nuclear,5.26
Slovenia,2001,Other Fossil,0.13
Slovenia,2001,Other Renewables,0.0
Slovenia,2001,Solar,0.0
Slovenia,2002,Bioenergy,0.1
Slovenia,2002,Coal,5.3
Slovenia,2002,Gas,0.29
Slovenia,2002,Hydro,3.31
Slovenia,2002,Nuclear,5.53
Slovenia,2002,Other Fossil,0.07
Slovenia,2002,Other Renewables,0.0
Slovenia,2002,Solar,0.0
Slovenia,2003,Bioenergy,0.12
Slovenia,2003,Coal,5.11
Slovenia,2003,Gas,0.37
Slovenia,2003,Hydro,2.96
Slovenia,2003,Nuclear,5.21
Slovenia,2003,Other Fossil,0.06
Slovenia,2003,Other Renewables,0.0
Slovenia,2003,Solar,0.0
Slovenia,2004,Bioenergy,0.12
Slovenia,2004,Coal,5.19
Slovenia,2004,Gas,0.36
Slovenia,2004,Hydro,4.09
Slovenia,2004,Nuclear,5.46
Slovenia,2004,Other Fossil,0.05
Slovenia,2004,Other Renewables,0.0
Slovenia,2004,Solar,0.0
Slovenia,2005,Bioenergy,0.11
Slovenia,2005,Coal,5.27
Slovenia,2005,Gas,0.34
Slovenia,2005,Hydro,3.46
Slovenia,2005,Nuclear,5.88
Slovenia,2005,Other Fossil,0.05
Slovenia,2005,Other Renewables,0.0
Slovenia,2005,Solar,0.0
Slovenia,2006,Bioenergy,0.11
Slovenia,2006,Coal,5.43
Slovenia,2006,Gas,0.37
Slovenia,2006,Hydro,3.59
Slovenia,2006,Nuclear,5.55
Slovenia,2006,Other Fossil,0.06
Slovenia,2006,Other Renewables,0.0
Slovenia,2006,Solar,0.0
Slovenia,2007,Bioenergy,0.11
Slovenia,2007,Coal,5.48
Slovenia,2007,Gas,0.45
Slovenia,2007,Hydro,3.27
Slovenia,2007,Nuclear,5.7
Slovenia,2007,Other Fossil,0.03
Slovenia,2007,Other Renewables,0.0
Slovenia,2007,Solar,0.0
Slovenia,2008,Bioenergy,0.29
Slovenia,2008,Coal,5.33
Slovenia,2008,Gas,0.48
Slovenia,2008,Hydro,4.02
Slovenia,2008,Nuclear,6.27
Slovenia,2008,Other Fossil,0.02
Slovenia,2008,Other Renewables,0.0
Slovenia,2008,Solar,0.0
Slovenia,2009,Bioenergy,0.19
Slovenia,2009,Coal,5.13
Slovenia,2009,Gas,0.59
Slovenia,2009,Hydro,4.71
Slovenia,2009,Nuclear,5.74
Slovenia,2009,Other Fossil,0.03
Slovenia,2009,Other Renewables,0.0
Slovenia,2009,Solar,0.0
Slovenia,2010,Bioenergy,0.22
Slovenia,2010,Coal,5.29
Slovenia,2010,Gas,0.55
Slovenia,2010,Hydro,4.52
Slovenia,2010,Nuclear,5.66
Slovenia,2010,Other Fossil,0.01
Slovenia,2010,Other Renewables,0.0
Slovenia,2010,Solar,0.01
Slovenia,2011,Bioenergy,0.25
Slovenia,2011,Coal,5.31
Slovenia,2011,Gas,0.49
Slovenia,2011,Hydro,3.56
Slovenia,2011,Nuclear,6.22
Slovenia,2011,Other Fossil,0.02
Slovenia,2011,Other Renewables,0.0
Slovenia,2011,Solar,0.07
Slovenia,2012,Bioenergy,0.27
Slovenia,2012,Coal,5.14
Slovenia,2012,Gas,0.53
Slovenia,2012,Hydro,3.9
Slovenia,2012,Nuclear,5.53
Slovenia,2012,Other Fossil,0.02
Slovenia,2012,Other Renewables,0.0
Slovenia,2012,Solar,0.16
Slovenia,2013,Bioenergy,0.26
Slovenia,2013,Coal,4.87
Slovenia,2013,Gas,0.51
Slovenia,2013,Hydro,4.63
Slovenia,2013,Nuclear,5.3
Slovenia,2013,Other Fossil,0.01
Slovenia,2013,Other Renewables,0.0
Slovenia,2013,Solar,0.22
Slovenia,2013,Wind,0.0
Slovenia,2014,Bioenergy,0.25
Slovenia,2014,Coal,3.76
Slovenia,2014,Gas,0.37
Slovenia,2014,Hydro,6.09
Slovenia,2014,Nuclear,6.37
Slovenia,2014,Other Fossil,0.05
Slovenia,2014,Other Renewables,0.0
Slovenia,2014,Solar,0.26
Slovenia,2014,Wind,0.0
Slovenia,2015,Bioenergy,0.26
Slovenia,2015,Coal,4.38
Slovenia,2015,Gas,0.4
Slovenia,2015,Hydro,3.81
Slovenia,2015,Nuclear,5.65
Slovenia,2015,Other Fossil,0.02
Slovenia,2015,Other Renewables,0.0
Slovenia,2015,Solar,0.27
Slovenia,2015,Wind,0.01
Slovenia,2016,Bioenergy,0.28
Slovenia,2016,Coal,5.01
Slovenia,2016,Gas,0.42
Slovenia,2016,Hydro,4.5
Slovenia,2016,Nuclear,5.72
Slovenia,2016,Other Fossil,0.02
Slovenia,2016,Other Renewables,0.0
Slovenia,2016,Solar,0.27
Slovenia,2016,Wind,0.01
Slovenia,2017,Bioenergy,0.28
Slovenia,2017,Coal,4.82
Slovenia,2017,Gas,0.48
Slovenia,2017,Hydro,3.87
Slovenia,2017,Nuclear,6.29
Slovenia,2017,Other Fossil,0.02
Slovenia,2017,Other Renewables,0.0
Slovenia,2017,Solar,0.28
Slovenia,2017,Wind,0.01
Slovenia,2018,Bioenergy,0.26
Slovenia,2018,Coal,4.62
Slovenia,2018,Gas,0.48
Slovenia,2018,Hydro,4.7
Slovenia,2018,Nuclear,5.78
Slovenia,2018,Other Fossil,0.02
Slovenia,2018,Other Renewables,0.0
Slovenia,2018,Solar,0.25
Slovenia,2018,Wind,0.01
Slovenia,2019,Bioenergy,0.25
Slovenia,2019,Coal,4.48
Slovenia,2019,Gas,0.54
Slovenia,2019,Hydro,4.48
Slovenia,2019,Nuclear,5.82
Slovenia,2019,Other Fossil,0.01
Slovenia,2019,Other Renewables,0.0
Slovenia,2019,Solar,0.3
Slovenia,2019,Wind,0.01
Slovenia,2020,Bioenergy,0.27
Slovenia,2020,Coal,4.36
Slovenia,2020,Gas,0.58
Slovenia,2020,Hydro,4.93
Slovenia,2020,Nuclear,6.35
Slovenia,2020,Other Fossil,0.02
Slovenia,2020,Other Renewables,0.0
Slovenia,2020,Solar,0.37
Slovenia,2020,Wind,0.01
Slovenia,2021,Bioenergy,0.27
Slovenia,2021,Coal,3.85
Slovenia,2021,Gas,0.52
Slovenia,2021,Hydro,4.71
Slovenia,2021,Nuclear,5.71
Slovenia,2021,Other Fossil,0.07
Slovenia,2021,Other Renewables,0.0
Slovenia,2021,Solar,0.45
Slovenia,2021,Wind,0.01
Slovenia,2022,Bioenergy,0.26
Slovenia,2022,Coal,3.13
Slovenia,2022,Gas,0.49
Slovenia,2022,Hydro,3.15
Slovenia,2022,Nuclear,5.61
Slovenia,2022,Other Fossil,0.06
Slovenia,2022,Other Renewables,0.0
Slovenia,2022,Solar,0.65
Slovenia,2022,Wind,0.01
Slovenia,2023,Bioenergy,0.29
Slovenia,2023,Coal,3.14
Slovenia,2023,Gas,0.5
Slovenia,2023,Hydro,5.02
Slovenia,2023,Nuclear,5.6
Slovenia,2023,Other Fossil,0.01
Slovenia,2023,Other Renewables,0.0
Slovenia,2023,Solar,0.98
Slovenia,2023,Wind,0.01
Slovenia,2024,Bioenergy,0.35
Slovenia,2024,Coal,3.45
Slovenia,2024,Gas,0.6
Slovenia,2024,Hydro,5.3
Slovenia,2024,Nuclear,5.81
Slovenia,2024,Other Fossil,0.0
Slovenia,2024,Other Renewables,0.0
Slovenia,2024,Solar,1.48
Slovenia,2024,Wind,0.01
Spain,2000,Bioenergy,1.49
Spain,2000,Coal,79.09
Spain,2000,Gas,20.18
Spain,2000,Hydro,28.26
Spain,2000,Nuclear,62.21
Spain,2000,Other Fossil,24.95
Spain,2000,Other Renewables,0.0
Spain,2000,Solar,0.01
Spain,2000,Wind,4.73
Spain,2001,Bioenergy,1.63
Spain,2001,Coal,70.27
Spain,2001,Gas,23.36
Spain,2001,Hydro,40.89
Spain,2001,Nuclear,63.71
Spain,2001,Other Fossil,26.43
Spain,2001,Other Renewables,0.0
Spain,2001,Solar,0.02
Spain,2001,Wind,6.76
Spain,2002,Bioenergy,2.59
Spain,2002,Coal,81.18
